link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,lanes,capacity,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
33033,11374,9712,1,991.9852511893745,0.6163925902477877,60.799096066789225,37.77879512211689,1,810.0,0.0,1,,0.15,4,1,1181.417657,1.17,0.978947368,"LINESTRING (-88.08927679604304 42.11594303163093, -88.08927679604304 42.10702190654189)"
33034,11375,1225,1,74.77284649888507,0.04646180825610814,1.8693211624721269,1.161541960046468,1,100000.0,0.0,3,,0.15,4,1,173.15,1.17,2.4,"LINESTRING (-88.05102188725894 42.11567269450702, -88.05039622286294 42.11615930133006)"
33035,11375,7859,1,1947.8970158628208,1.2103700994586732,46.30247004983075,28.771012117333385,1,900.0,0.0,1,,0.15,4,1,806.1176699,1.17,2.524137931,"LINESTRING (-88.05102188725894 42.11567269450702, -88.03743603180291 42.101344826939766)"
33036,11375,7863,1,767.3213989276501,0.47679259754163206,62.0387514158608,38.54908100602484,1,790.0,0.0,1,,0.15,4,1,1254.122297,1.17,0.742105263,"LINESTRING (-88.05102188725894 42.11567269450702, -88.04172630194692 42.11594303163093)"
33037,11375,7994,1,3972.3528941059576,2.468311788749399,66.20588156843263,41.13841483605855,1,810.0,0.0,1,,0.15,4,1,406.15,1.17,3.6,"LINESTRING (-88.05102188725894 42.11567269450702, -88.08963431855503 42.137029327295934)"
33038,11375,8860,1,2034.7940656977403,1.2643655571213916,75.71326756084613,47.046028777550525,1,1080.0,0.0,1,,0.15,4,1,1168.224616,1.17,1.6125,"LINESTRING (-88.05102188725894 42.11567269450702, -88.075690940587 42.11567269450702)"
33039,11376,1226,1,74.78469607045311,0.046469171256821505,1.8696174017613276,1.161726034549838,1,100000.0,0.0,3,,0.15,4,1,408.16,1.17,2.4,"LINESTRING (-88.13182197497113 42.09458639884201, -88.13119631057513 42.09507300566504)"
33040,11376,7271,1,1568.2001625889325,0.9744368266425569,66.11039900894158,41.07908474258504,1,810.0,0.0,1,,0.15,4,1,969.9240516,1.17,1.423255814,"LINESTRING (-88.13182197497113 42.09458639884201, -88.11281607823317 42.0946134325544)"
33041,11376,7897,1,1232.4665242056903,0.7658210969749653,49.298660968227615,30.63275826448856,1,720.0,0.0,1,,0.15,4,1,724.7516728,1.17,1.5,"LINESTRING (-88.13182197497113 42.09458639884201, -88.13182197497113 42.105670220922335)"
33042,11376,7900,1,1623.2485928572814,1.008642420406677,73.04618669683921,45.38878207400168,1,810.0,0.0,1,,0.15,4,1,1110.401216,1.17,1.333333333,"LINESTRING (-88.13182197497113 42.09458639884201, -88.13182197497113 42.07998819415085)"
33043,11376,7911,1,1032.4852636468122,0.641558193822817,68.83235090978748,42.770426717165556,1,1080.0,0.0,1,,0.15,4,1,743.3037175,1.17,0.9,"LINESTRING (-88.13182197497113 42.09458639884201, -88.14433526289116 42.09458639884201)"
33044,11377,1227,1,74.79001228808272,0.046472474609518644,1.869750307202068,1.1618086181364562,1,100000.0,0.0,3,,0.15,4,1,393.5,1.17,2.4,"LINESTRING (-88.09392458869904 42.08512459950514, -88.09329892430304 42.08561120632818)"
33045,11377,7868,1,702.3097509235272,0.4363961319071963,54.780160588469165,34.038803165017676,1,1360.0,0.0,1,,0.15,4,1,2635.723813,1.17,0.769230769,"LINESTRING (-88.09392458869904 42.08512459950514, -88.08641661594703 42.08215089114213)"
33046,11377,7869,1,480.96254603035,0.29885701345293725,63.02267842362425,39.16046471476582,1,810.0,0.0,1,,0.15,4,1,1504.501969,1.17,0.457894737,"LINESTRING (-88.09392458869904 42.08512459950514, -88.09392458869904 42.08079920552258)"
33047,11377,7872,1,1369.204659619217,0.8507864463812601,69.22944906242405,43.0171719933675,1,810.0,0.0,1,,0.15,4,1,1063.971682,1.17,1.186666667,"LINESTRING (-88.09392458869904 42.08512459950514, -88.08963431855503 42.097019432957204)"
33048,11377,7873,1,1463.17096344531,0.9091745457425467,67.53096754362969,41.96178483355272,1,1360.0,0.0,1,,0.15,4,1,1634.990967,1.17,1.3,"LINESTRING (-88.09392458869904 42.08512459950514, -88.10609465500755 42.09469453369157)"
33049,11378,1228,1,74.78818964691999,0.04647134206999142,1.8697047411729997,1.161780304727408,1,100000.0,0.0,3,,0.15,4,1,416.49,1.17,2.4,"LINESTRING (-88.05638472493895 42.08836864499207, -88.05575906054295 42.088855251815104)"
33050,11378,7868,1,2572.96053511567,1.5987675289967753,68.41397955038279,42.51046288720091,1,720.0,0.0,1,,0.15,4,1,177.03,1.17,2.256521739,"LINESTRING (-88.05638472493895 42.08836864499207, -88.08641661594703 42.08215089114213)"
33051,11378,8866,1,388.21397053018654,0.24122557727402946,54.34995581987616,33.77148639775227,1,1080.0,0.0,1,,0.15,4,1,1792.741807,1.17,0.428571429,"LINESTRING (-88.05638472493895 42.08836864499207, -88.05173693228295 42.08890931923989)"
33052,11378,9886,1,1791.7573578537397,1.1133491728620055,78.70336056758902,48.903985859243356,1,1440.0,0.0,1,,0.15,4,1,1935.151476,1.17,1.365957447,"LINESTRING (-88.05638472493895 42.08836864499207, -88.06139004010697 42.072689091805266)"
33053,11379,1229,1,74.61017072064733,0.04636072596259792,2.1196071227456628,1.3170623974675952,1,100000.0,0.0,3,,0.15,4,1,35.97,1.17,2.112,"LINESTRING (-88.20475656741931 42.40466307996721, -88.2041309030233 42.405149686790246)"
33054,11379,9355,1,481.8574714013021,0.29941309567978314,61.035279649796315,37.925552751273585,1,770.0,0.0,1,,0.15,4,1,46.82,1.17,0.473684211,"LINESTRING (-88.20475656741931 42.40466307996721, -88.2051140899313 42.40898847394977)"
33055,11379,11380,1,2089.5894899867862,1.2984139398677634,61.29462505323342,38.086702463952705,1,860.0,0.0,1,,0.15,4,1,51.71,1.17,2.045454545,"LINESTRING (-88.20475656741931 42.40466307996721, -88.17937246906725 42.406014765586754)"
33056,11380,1230,1,74.60940864422372,0.04636025242908505,2.143948524259302,1.332187438467527,1,100000.0,0.0,3,,0.15,4,1,189.04,1.17,2.088,"LINESTRING (-88.17937246906725 42.406014765586754, -88.17874680467125 42.40650137240979)"
33057,11380,8628,1,2074.3587484725454,1.2889499723318538,52.73793428320031,32.76982296348646,1,360.0,0.0,1,,0.15,4,1,313.87,1.17,2.36,"LINESTRING (-88.17937246906725 42.406014765586754, -88.17901494655524 42.38736150403694)"
33058,11380,9356,1,441.50911937308547,0.27434172976070037,74.86458977419075,46.51868501257868,1,810.0,0.0,1,,0.15,4,1,71.05,1.17,0.353846154,"LINESTRING (-88.17937246906725 42.406014765586754, -88.17686981148324 42.40952914819759)"
33059,11380,11379,1,2089.5894899867944,1.2984139398677685,61.29462505323366,38.086702463952854,1,770.0,0.0,1,,0.15,4,1,47.23,1.17,2.045454545,"LINESTRING (-88.17937246906725 42.406014765586754, -88.20475656741931 42.40466307996721)"
33060,11381,1231,1,74.6348559754283,0.04637606470691607,1.8658713993857075,1.1593983773076963,1,100000.0,0.0,3,,0.15,4,1,0.28,1.17,2.4,"LINESTRING (-88.21190701765931 42.360868465893724, -88.21128135326332 42.36135507271676)"
33061,11381,8606,1,1515.491328816594,0.9416849943558192,44.57327437695864,27.69654007288517,1,600.0,0.0,1,,0.15,4,1,0.95,1.17,2.04,"LINESTRING (-88.21190701765931 42.360868465893724, -88.22585039562735 42.351947340804685)"
33062,11382,1232,1,74.63424660425027,0.04637568606027954,1.8658561651062566,1.1593889111682398,1,100000.0,0.0,3,,0.15,4,1,114.26,1.17,2.4,"LINESTRING (-88.1600662534192 42.36194981438936, -88.15944058902319 42.36243642121241)"
33063,11382,3209,1,1258.5542037855698,0.7820312698283582,60.89778405414047,37.84011697550532,1,1260.0,0.0,1,,0.15,4,1,111.22,1.17,1.24,"LINESTRING (-88.1600662534192 42.36194981438936, -88.16900431621922 42.352758352176416)"
33064,11382,8618,1,1532.2069151907524,0.9520716040058363,45.96620745572257,28.562068292969787,1,360.0,0.0,1,,0.15,4,1,587.11986,1.17,2.0,"LINESTRING (-88.1600662534192 42.36194981438936, -88.14147508279515 42.36303116288501)"
33065,11382,11384,1,1112.6137907571438,0.6913478759970819,52.4517929815971,32.59202305676797,1,770.0,0.0,1,,0.15,4,1,136.73,1.17,1.272727273,"LINESTRING (-88.1600662534192 42.36194981438936, -88.1597087309072 42.351947340804685)"
33066,11383,1233,1,74.65084946019233,0.04638600262231247,1.8477933034701073,1.148165172770524,1,100000.0,0.0,3,,0.15,4,1,214.17,1.17,2.424,"LINESTRING (-88.2015388648113 42.33248306788313, -88.2009132004153 42.33296967470618)"
33067,11383,3207,1,1280.6556220128589,0.7957644885560907,42.688520733761955,26.5254088168584,1,810.0,0.0,1,,0.15,4,1,359.32,1.17,1.8,"LINESTRING (-88.2015388648113 42.33248306788313, -88.20690170249131 42.34329655283955)"
33068,11384,1234,1,74.63988302769694,0.04637918838014152,1.8659970756924236,1.159476468920077,1,100000.0,0.0,3,,0.15,4,1,178.6,1.17,2.4,"LINESTRING (-88.1597087309072 42.351947340804685, -88.1590830665112 42.35243394762772)"
33069,11384,3209,1,769.1689055527692,0.47794058778926096,37.217850268682376,23.126092839301435,1,340.0,0.0,1,,0.15,4,1,90.65,1.17,1.24,"LINESTRING (-88.1597087309072 42.351947340804685, -88.16900431621922 42.352758352176416)"
33070,11384,11382,1,1112.61379075715,0.6913478759970858,52.451792981597386,32.59202305676815,1,340.0,0.0,1,,0.15,4,1,314.85,1.17,1.272727273,"LINESTRING (-88.1597087309072 42.351947340804685, -88.1600662534192 42.36194981438936)"
33071,11385,1235,1,74.66242263954801,0.04639319388044044,1.8665605659887001,1.1598266054489645,1,100000.0,0.0,3,,0.15,4,1,737.11,1.17,2.4,"LINESTRING (-88.21154949514732 42.31193744646595, -88.21092383075131 42.312424053288986)"
33072,11385,8237,1,2569.539708899556,1.596641920849265,70.47880344410211,43.793484574865175,1,2160.0,0.0,1,,0.15,4,1,1475.401697,1.17,2.1875,"LINESTRING (-88.21154949514732 42.31193744646595, -88.19724859466729 42.29139182504876)"
33073,11385,8599,1,324.7744182615181,0.20180596906900852,61.86179395457487,38.43912477134814,1,810.0,0.0,1,,0.15,4,1,585.9282927,1.17,0.315,"LINESTRING (-88.21154949514732 42.31193744646595, -88.2076167475153 42.312207783589855)"
33074,11385,8604,1,2280.3931385797205,1.4169741251567232,60.81048369545921,37.78587106433119,1,2520.0,0.0,1,,0.15,4,1,927.3192785,1.17,2.25,"LINESTRING (-88.21154949514732 42.31193744646595, -88.22585039562735 42.329509359520124)"
33075,11386,1236,1,74.66013866275856,0.04639177467953233,1.8665034665689637,1.1597911255254236,1,100000.0,0.0,3,,0.15,4,1,366.11,1.17,2.4,"LINESTRING (-88.1597087309072 42.3159925033246, -88.1590830665112 42.31647911014764)"
33076,11386,8585,1,1587.685533756066,0.986544505049316,56.590771511422304,35.16386428482399,1,810.0,0.0,1,,0.15,4,1,429.2029786,1.17,1.683333333,"LINESTRING (-88.1597087309072 42.3159925033246, -88.14040251525915 42.316262840448516)"
33077,11386,8589,1,1698.4158892433188,1.0553493290686362,63.49218277545116,39.452201103364864,1,540.0,0.0,1,,0.15,4,1,483.5573111,1.17,1.605,"LINESTRING (-88.1597087309072 42.3159925033246, -88.15363084820318 42.33059070801576)"
33078,11386,8593,1,1071.906859396636,0.6660536986569875,56.416150494559794,35.05535984895511,1,810.0,0.0,1,,0.15,4,1,955.1944603,1.17,1.14,"LINESTRING (-88.1597087309072 42.3159925033246, -88.16900431621922 42.30923407522684)"
33079,11387,1237,1,74.67795101336706,0.04640284278857611,1.8669487753341765,1.1600678274781726,1,100000.0,0.0,3,,0.15,4,1,191.01,1.17,2.4,"LINESTRING (-88.19724859466729 42.284363059827086, -88.19662293027129 42.284849666650125)"
33080,11387,8237,1,781.5641373019954,0.48564264686268627,85.97205517486287,53.42054189605972,1,2160.0,0.0,1,,0.15,4,1,1391.130549,1.17,0.545454545,"LINESTRING (-88.19724859466729 42.284363059827086, -88.19724859466729 42.29139182504876)"
33081,11387,8241,1,294.1114695269015,0.18275284870002703,54.17842854953586,33.66490432625365,1,540.0,0.0,1,,0.15,4,1,914.5224022,1.17,0.325714286,"LINESTRING (-88.19724859466729 42.284363059827086, -88.19367336954728 42.284363059827086)"
33082,11387,8829,1,1202.406365079477,0.7471425336345813,68.17768050591152,42.36363351363875,1,2160.0,0.0,1,,0.15,4,1,1503.894167,1.17,1.058181818,"LINESTRING (-88.19724859466729 42.284363059827086, -88.19724859466729 42.27354957487067)"
33083,11387,9311,1,3554.4451498898443,2.2086353100586855,63.98001270441519,39.75532447415517,1,540.0,0.0,1,,0.15,4,1,549.7728437,1.17,3.333333333,"LINESTRING (-88.19724859466729 42.284363059827086, -88.24015129610738 42.28057834009235)"
33084,11388,1238,1,74.6709485962883,0.04639849167751271,1.8667737149072074,1.1599590500056065,1,100000.0,0.0,3,,0.15,4,1,253.33,1.17,2.4,"LINESTRING (-88.16900431621922 42.29679856752696, -88.16837865182322 42.29728517435001)"
33085,11388,8236,1,1735.6434331722292,1.0784815099184941,69.11854378360238,42.94825866936079,1,990.0,0.0,1,,0.15,4,1,437.9392125,1.17,1.506666667,"LINESTRING (-88.16900431621922 42.29679856752696, -88.18938309940327 42.300853624385624)"
33086,11388,8244,1,499.8907966946872,0.31061851236823,61.276936395381846,38.075711244934816,1,900.0,0.0,1,,0.15,4,1,677.66,1.17,0.489473684,"LINESTRING (-88.16900431621922 42.29679856752696, -88.16292643351521 42.29679856752696)"
33087,11388,8245,1,1382.767319840488,0.8592139136792027,42.91346855417264,26.66518486897481,1,360.0,0.0,1,,0.15,4,1,305.1997103,1.17,1.933333333,"LINESTRING (-88.16900431621922 42.29679856752696, -88.16900431621922 42.284363059827086)"
33088,11388,8593,1,1382.7673198408422,0.8592139136794229,56.56775398063269,35.14956185869971,1,810.0,0.0,1,,0.15,4,1,110.44,1.17,1.466666667,"LINESTRING (-88.16900431621922 42.29679856752696, -88.16900431621922 42.30923407522684)"
33089,11389,1239,1,74.68890942359084,0.04640965204592619,1.8672227355897713,1.1602380584361518,1,100000.0,0.0,3,,0.15,4,1,59.77,1.17,2.4,"LINESTRING (-88.22120260297135 42.26489878690554, -88.22057693857533 42.26538539372858)"
33090,11389,5151,1,1002.4224989838617,0.6228780114729403,70.01046025390045,43.502469698426374,1,860.0,0.0,1,,0.15,4,1,583.9266343,1.17,0.859090909,"LINESTRING (-88.22120260297135 42.26489878690554, -88.21119197263532 42.25976238155125)"
33091,11389,8829,1,2193.221556924889,1.3628080809057683,59.20352668273276,36.78735457837634,1,430.0,0.0,1,,0.15,4,1,349.8801082,1.17,2.222727273,"LINESTRING (-88.22120260297135 42.26489878690554, -88.19724859466729 42.27354957487067)"
33092,11389,9312,1,1693.649741434934,1.0523877747616626,58.50790016752619,36.35511243499592,1,510.0,0.0,1,,0.15,4,1,556.91378,1.17,1.736842105,"LINESTRING (-88.22120260297135 42.26489878690554, -88.24015129610738 42.27084620363157)"
33093,11390,1240,1,74.68784412302679,0.04640899009719935,1.8671961030756699,1.160221509764232,1,100000.0,0.0,3,,0.15,4,1,576.85,1.17,2.4,"LINESTRING (-88.17365210887523 42.26679114677292, -88.17302644447923 42.267277753595955)"
33094,11390,8241,1,2555.623396405225,1.5879947036705886,63.13893095886928,39.23270066884356,1,510.0,0.0,1,,0.15,4,1,189.7475007,1.17,2.428571429,"LINESTRING (-88.17365210887523 42.26679114677292, -88.19367336954728 42.284363059827086)"
33095,11390,8249,1,387.1496894629428,0.24056426203471162,61.29870089974227,38.089235076773754,1,430.0,0.0,1,,0.15,4,1,709.5624022,1.17,0.378947368,"LINESTRING (-88.17365210887523 42.26679114677292, -88.16900431621922 42.266250472525094)"
33096,11390,8251,1,450.9023869053907,0.28017845011333264,71.39287800601228,44.361463999473855,1,510.0,0.0,1,,0.15,4,1,658.8294371,1.17,0.378947368,"LINESTRING (-88.17365210887523 42.26679114677292, -88.17365210887523 42.262736089914256)"
33097,11391,1241,1,74.70169129925141,0.04641759435498491,1.8490517648329556,1.1489471441660184,1,100000.0,0.0,3,,0.15,4,1,117.33,1.17,2.424,"LINESTRING (-88.19617602713129 42.24219046849707, -88.19555036273528 42.24267707532011)"
33098,11391,8216,1,920.2526021601634,0.5718198778133666,52.35919975550964,32.53448831128078,1,630.0,0.0,1,,0.15,4,1,806.2529057,1.17,1.054545455,"LINESTRING (-88.19617602713129 42.24219046849707, -88.20725922500331 42.24110912000143)"
33099,11391,8219,1,447.5309602109315,0.27808353748178233,59.07408668876887,36.706924319887,1,340.0,0.0,1,,0.15,4,1,303.9307267,1.17,0.454545455,"LINESTRING (-88.19617602713129 42.24219046849707, -88.19295832452327 42.23894642301015)"
33100,11391,8220,1,307.81648155944833,0.1912687695325092,44.3255733091001,27.54262581264884,1,1440.0,0.0,1,,0.15,4,1,524.3679613,1.17,0.416666667,"LINESTRING (-88.19617602713129 42.24219046849707, -88.19260080201127 42.24137945712534)"
33101,11392,1242,1,74.7124925607624,0.04642430596440927,1.8493191227911483,1.1491132726478586,1,100000.0,0.0,3,,0.15,4,1,63.72,1.17,2.424,"LINESTRING (-88.17400963138724 42.22299653269943, -88.17338396699122 42.22348313952247)"
33102,11392,3574,1,330.6617503970338,0.20546419674962024,50.260586073751966,31.230470629233334,1,790.0,0.0,1,,0.15,4,1,1095.83323,1.17,0.394736842,"LINESTRING (-88.17400963138724 42.22299653269943, -88.17400963138724 42.22002282433642)"
33103,11392,8219,1,2362.0804595095688,1.467732399312494,68.37601329259594,42.486871755633636,1,450.0,0.0,1,,0.15,4,1,243.9994091,1.17,2.072727273,"LINESTRING (-88.17400963138724 42.22299653269943, -88.19295832452327 42.23894642301015)"
33104,11392,8228,1,1593.188433729251,0.9899638570651641,65.60187668940073,40.76310372036962,1,430.0,0.0,1,,0.15,4,1,402.6696128,1.17,1.457142857,"LINESTRING (-88.17400963138724 42.22299653269943, -88.17400963138724 42.23732440026669)"
33105,11393,1243,1,74.73211158866583,0.04643649669346803,1.8683027897166458,1.160909172749022,1,100000.0,0.0,3,,0.15,4,1,200.1,1.17,2.4,"LINESTRING (-88.22084508045934 42.188123043714995, -88.22021941606334 42.188609650538034)"
33106,11393,8207,1,429.55307998694565,0.2669125728478418,49.82815730838259,30.961771934867002,1,630.0,0.0,1,,0.15,4,1,579.9886627,1.17,0.517241379,"LINESTRING (-88.22084508045934 42.188123043714995, -88.22585039562735 42.18920439221064)"
33107,11393,8209,1,1503.0079563491029,0.9339281670430755,49.54971284667372,30.788754621250497,1,600.0,0.0,1,,0.15,4,1,30.25,1.17,1.82,"LINESTRING (-88.22084508045934 42.188123043714995, -88.22084508045934 42.20163989991052)"
33108,11393,11395,1,1372.8098804471622,0.8530266323133473,40.73172173202918,25.309510664352704,1,630.0,0.0,1,,0.15,4,1,672.1508302,1.17,2.022222222,"LINESTRING (-88.22084508045934 42.188123043714995, -88.20690170249131 42.18136461561724)"
33109,11394,1244,1,74.72861417098163,0.04643432349347039,1.8497181725490501,1.1493612305949759,1,100000.0,0.0,3,,0.15,4,1,626.08,1.17,2.424,"LINESTRING (-88.1647140460752 42.194340797564934, -88.1640883816792 42.19482740438797)"
33110,11394,7959,1,1708.5499830312845,1.0616463786591301,62.46311764353649,38.812769873281916,1,600.0,0.0,1,,0.15,4,1,503.6524387,1.17,1.641176471,"LINESTRING (-88.1647140460752 42.194340797564934, -88.14397774037916 42.194070460441026)"
33111,11394,8197,1,2284.5720936507764,1.4195708139055616,63.9680186179572,39.747871696658684,1,770.0,0.0,1,,0.15,4,1,37.67,1.17,2.142857143,"LINESTRING (-88.1647140460752 42.194340797564934, -88.1647140460752 42.214886418982125)"
33112,11394,8199,1,988.8038996608409,0.6144157851422577,53.67792597647632,33.353906541929064,1,860.0,0.0,1,,0.15,4,1,201.22,1.17,1.105263158,"LINESTRING (-88.1647140460752 42.194340797564934, -88.17329458636323 42.188123043714995)"
33113,11394,8200,1,1119.2191580714382,0.6954522711617422,58.26072329420908,36.20152389404599,1,860.0,0.0,1,,0.15,4,1,259.409381,1.17,1.152631579,"LINESTRING (-88.1647140460752 42.194340797564934, -88.17829990153125 42.194340797564934)"
33114,11395,1245,1,74.73591285752019,0.04643885869829881,1.8683978214380048,1.1609682227047544,1,100000.0,0.0,3,,0.15,4,1,131.58,1.17,2.4,"LINESTRING (-88.20690170249131 42.18136461561724, -88.20627603809531 42.18185122244027)"
33115,11395,7226,1,1614.9189923799,1.003466633762847,66.77068909410453,41.489369853092825,1,900.0,0.0,1,,0.15,4,1,932.4413936,1.17,1.451162791,"LINESTRING (-88.20690170249131 42.18136461561724, -88.18831053186726 42.176768884510764)"
33116,11395,7957,1,2161.140251174749,1.342873632156505,58.23431813670966,36.18511649492542,1,990.0,0.0,1,,0.15,4,1,582.1949523,1.17,2.226666667,"LINESTRING (-88.20690170249131 42.18136461561724, -88.22334773804334 42.16622573667826)"
33117,11395,8206,1,1052.1055694432764,0.653749716929472,57.2469206748617,35.57157634665949,1,790.0,0.0,1,,0.15,4,1,227.29,1.17,1.102702703,"LINESTRING (-88.20690170249131 42.18136461561724, -88.20690170249131 42.1908264149541)"
33118,11395,11393,1,1372.809880447039,0.8530266323132707,40.73172173202552,25.30951066435043,1,810.0,0.0,1,,0.15,4,1,517.280619,1.17,2.022222222,"LINESTRING (-88.20690170249131 42.18136461561724, -88.22084508045934 42.188123043714995)"
33119,11396,1246,1,74.73895367371746,0.04644074817858095,1.8684738418429365,1.1610154595797872,1,100000.0,0.0,3,,0.15,4,1,947.67,1.17,2.4,"LINESTRING (-88.16864679370723 42.175957873139026, -88.16802112931121 42.17644447996207)"
33120,11396,7228,1,547.1682493428816,0.3399954325020702,39.0834463816344,24.285320161602552,1,729.0,0.0,1,,0.15,4,1,272.79,1.17,0.84,"LINESTRING (-88.16864679370723 42.175957873139026, -88.17329458636323 42.179472255749864)"
33121,11396,7950,1,1102.3750011549907,0.6849857712820105,49.68450709430944,30.87251185769815,1,360.0,0.0,1,,0.15,4,1,569.4701721,1.17,1.33125,"LINESTRING (-88.16864679370723 42.175957873139026, -88.15577598327519 42.178661244378134)"
33122,11396,7951,1,1426.5052092011276,0.8863914456865098,50.16282054333635,31.169721963833453,1,810.0,0.0,1,,0.15,4,1,536.91,1.17,1.70625,"LINESTRING (-88.16864679370723 42.175957873139026, -88.1582786408592 42.165685062430434)"
33123,11396,7954,1,964.7099183707518,0.5994444420512458,54.52708231898724,33.88154766763142,1,450.0,0.0,1,,0.15,4,1,600.0637216,1.17,1.061538462,"LINESTRING (-88.16864679370723 42.175957873139026, -88.17436715389923 42.16838843366954)"
33124,11396,7966,1,1093.8137749398156,0.6796660587196092,36.91621489960425,22.938665368381994,1,360.0,0.0,1,,0.15,4,1,352.6573262,1.17,1.777777778,"LINESTRING (-88.16864679370723 42.175957873139026, -88.18187512665125 42.1751468617673)"
33125,11397,1247,1,74.76403348927354,0.04645633209220771,1.850594888348355,1.1499059963679057,1,100000.0,0.0,3,,0.15,4,1,114.25,1.17,2.424,"LINESTRING (-88.19724859466729 42.13135224769382, -88.19662293027129 42.13183885451686)"
33126,11397,7933,1,294.7370175466419,0.183141547184959,62.04989843087198,38.55600743788935,1,1030.0,0.0,1,,0.15,4,1,1363.767782,1.17,0.285,"LINESTRING (-88.19724859466729 42.13135224769382, -88.19975125225129 42.12945988782644)"
33127,11397,7935,1,2243.9108774946344,1.3943050427471104,68.09108870578078,42.309827880199705,1,790.0,0.0,1,,0.15,4,1,643.2444447,1.17,1.977272727,"LINESTRING (-88.19724859466729 42.13135224769382, -88.17007688375521 42.13027089919818)"
33128,11397,7943,1,2765.534639681324,1.7184278273586215,71.46887272424935,44.408684913539545,1,770.0,0.0,1,,0.15,4,1,198.38,1.17,2.32173913,"LINESTRING (-88.19724859466729 42.13135224769382, -88.19724859466729 42.15622326309357)"
33129,11397,11398,1,2612.4936172276543,1.6233323084169005,69.5634395222694,43.22470397939206,1,810.0,0.0,1,,0.15,4,1,644.9781313,1.17,2.253333333,"LINESTRING (-88.19724859466729 42.13135224769382, -88.17365210887523 42.14703180088062)"
33130,11398,1248,1,74.75521895706586,0.04645085498220754,1.8688804739266465,1.1612681289642743,1,100000.0,0.0,3,,0.15,4,1,473.18,1.17,2.4,"LINESTRING (-88.17365210887523 42.14703180088062, -88.17302644447923 42.14751840770366)"
33131,11398,7935,1,1886.899730709929,1.1724680494550122,72.45694965926127,45.02264726672483,1,810.0,0.0,1,,0.15,4,1,1009.421956,1.17,1.5625,"LINESTRING (-88.17365210887523 42.14703180088062, -88.17007688375521 42.13027089919818)"
33132,11398,7940,1,428.93493461053265,0.2665284741636526,58.2125982893625,36.17162041165946,1,810.0,0.0,1,,0.15,4,1,1115.009613,1.17,0.442105263,"LINESTRING (-88.17365210887523 42.14703180088062, -88.17579724394723 42.15054618349146)"
33133,11398,11397,1,2612.49361722771,1.6233323084169349,69.56343952227088,43.224703979392984,1,810.0,0.0,1,,0.15,4,1,674.2402105,1.17,2.253333333,"LINESTRING (-88.17365210887523 42.14703180088062, -88.19724859466729 42.13135224769382)"
33134,11399,1249,1,74.77649281593453,0.04646407397811186,1.850903287523132,1.150097626671536,1,100000.0,0.0,3,,0.15,4,1,783.24,1.17,2.424,"LINESTRING (-88.19009814442727 42.109184603533166, -88.18947248003127 42.109671210356204)"
33135,11399,7922,1,1974.3644888985793,1.2268162656111075,73.46472516831923,45.64884974256369,1,810.0,0.0,1,,0.15,4,1,418.9056596,1.17,1.6125,"LINESTRING (-88.19009814442727 42.109184603533166, -88.21369463021932 42.11215831189618)"
33136,11399,7923,1,944.2498310896767,0.5867311016253103,58.82212060918693,36.550359905051096,1,810.0,0.0,1,,0.15,4,1,468.6981816,1.17,0.963157895,"LINESTRING (-88.19009814442727 42.109184603533166, -88.17865742404324 42.10891426640926)"
33137,11399,8863,1,1627.5307651853284,1.0113032455449618,62.14208377856947,38.61328873957349,1,730.0,0.0,1,,0.15,4,1,278.8318184,1.17,1.571428571,"LINESTRING (-88.19009814442727 42.109184603533166, -88.18866805437926 42.09458639884201)"
33138,11400,1250,1,74.76950381250114,0.046459731201922,1.8507302923886422,1.149990132511823,1,100000.0,0.0,3,,0.15,4,1,145.9,1.17,2.424,"LINESTRING (-88.17329458636323 42.12162011123304, -88.17266892196723 42.12210671805608)"
33139,11400,7926,1,824.7613127150158,0.5124841939646165,57.57767657880993,35.7770984734517,1,990.0,0.0,1,,0.15,4,1,1248.911155,1.17,0.859459459,"LINESTRING (-88.17329458636323 42.12162011123304, -88.16685918114722 42.11594303163093)"
33140,11400,7928,1,966.6962223231084,0.60067867717394,46.77562366079557,29.065016049732204,1,730.0,0.0,1,,0.15,4,1,0.0,1.17,1.24,"LINESTRING (-88.17329458636323 42.12162011123304, -88.16292643351521 42.1256751680917)"
33141,11400,7935,1,997.8569090591604,0.620041078367008,55.94046309774598,34.75978149550952,1,810.0,0.0,1,,0.15,4,1,565.9996128,1.17,1.07027027,"LINESTRING (-88.17329458636323 42.12162011123304, -88.17007688375521 42.13027089919818)"
33142,11401,1251,1,74.78484797100278,0.04646926564368175,1.8511100982921478,1.1502261328858903,1,100000.0,0.0,3,,0.15,4,1,157.77,1.17,2.424,"LINESTRING (-88.22656544065136 42.0943160617181, -88.22593977625536 42.094802668541135)"
33143,11401,7914,1,1180.3685024324925,0.7334488066117121,47.214740097299696,29.33787026899921,1,770.0,0.0,1,,0.15,4,1,399.1377486,1.17,1.5,"LINESTRING (-88.22656544065136 42.0943160617181, -88.21226454017132 42.09458639884201)"
